"","houses","numocc","numFem","numMale","oldest","youngest","headsex","headage","net","under5","under1","under18","periph","lat","lon","hspray","site","elev","lang"
"956","CHP_4_0028",6,3,3,57.18,0.23,"F",57.18,0,2,2,3,0,0.192833,34.958817,0,1,1708,4
"957","CHP_7_0104",6,1,5,32.92,1.89,"M",32.92,0,2,0,4,0,0.19285,34.932617,0,1,1648,4
"958","KBK_12_0022",3,1,2,24.84,1.82,"M",24.84,0,1,0,1,0,0.19295,34.972283,0,1,1831,5
"959","KBK_15_0006",10,5,5,64.88,1.83,"M",64.88,0,4,0,5,0,0.192967,34.960267,0,1,1715,4
"960","KBK_15_0056",4,2,2,64.88,7.84,"F",64.88,4,0,0,2,0,0.192967,34.967667,0,1,1791,4
"961","KBK_15_0011",4,1,3,25.85,3.84,"M",25.85,4,1,0,2,0,0.1931,34.962083,0,1,1738,4
"962","KBK_12_0023",6,3,3,38.85,10.83,"F",38.85,4,0,0,4,0,0.193183,34.971233,0,1,1821,5
"963","CHP_7_0106",9,6,3,49.93,0.89,"F",49.93,0,2,1,6,0,0.1933,34.9321,0,1,1646,4
"964","KBK_15_0025",5,2,3,58.87,7.84,"M",58.87,0,0,0,3,0,0.193367,34.96415,0,1,1755,4
"965","KBK_15_0026",3,1,2,26.85,3.34,"M",26.85,0,1,0,1,0,0.1934,34.964183,0,1,1755,4
"966","KBK_15_0005",9,5,4,90.9,2.84,"M",65.88,0,1,0,4,0,0.193433,34.960233,0,1,1714,4
"967","KBK_15_0016",3,1,2,45.86,5.84,"F",45.86,3,0,0,2,0,0.193467,34.962333,0,1,1742,4
"968","KBK_15_0021",7,4,3,48.87,7.84,"M",48.87,0,0,0,4,0,0.193467,34.963783,0,1,1754,4
"969","KBK_15_0027",3,1,2,20.85,2.84,"M",20.85,3,1,0,1,0,0.193483,34.964183,0,1,1756,4
"970","KBK_16_0031",8,5,3,47.87,1.83,"M",47.87,6,1,0,4,0,0.193517,34.9592,8,1,1699,4
"971","KBK_15_0022",5,3,2,72.88,0.83,"F",72.88,0,1,1,2,0,0.193567,34.963717,0,1,1752,4
"972","CHP_4_0092",5,4,1,61.35,5.81,"M",61.35,0,0,0,3,0,0.1936,34.95645,0,1,1701,4
"973","KBK_15_0007",5,2,3,21.85,0.83,"M",21.85,1,1,1,2,0,0.1936,34.961067,0,1,1721,4
"974","KBK_15_0009",6,3,3,41.86,8.84,"M",41.86,0,0,0,4,0,0.1936,34.961367,0,1,1725,4
"975","KBK_16_0030",3,2,1,32.85,1.83,"M",32.85,0,1,0,1,0,0.193733,34.9595,0,1,1705,4
"976","KBK_12_0021",5,1,4,37.85,7.83,"F",37.85,0,0,0,3,0,0.193817,34.974433,0,1,1839,5
"977","KBK_15_0024",5,4,1,24.85,0.83,"M",24.85,1,3,1,3,0,0.193833,34.963917,0,1,1756,4
"978","KBK_15_0013",5,2,3,47.87,2.84,"F",47.87,0,1,0,2,0,0.193867,34.961833,0,1,1735,4
"979","KBK_15_0015",8,5,3,36.94,1.17,"M",36.94,0,2,0,6,0,0.193867,34.9627,0,1,1746,4
"980","KBK_15_0023",3,2,1,50.87,16.84,"F",50.87,0,0,0,1,0,0.193867,34.963867,0,1,1755,4
"981","KBK_16_0029",2,2,0,60.87,30.85,"F",60.87,2,0,0,0,0,0.193883,34.959467,0,1,1704,4
"982","KBK_15_0029",7,4,3,55.87,1.83,"F",55.87,0,3,0,5,0,0.193933,34.964167,0,1,1754,4
"983","CHP_7_0110",7,3,4,33.92,2.9,"M",33.92,0,1,0,5,0,0.194017,34.930733,0,1,1641,4
"984","KBK_15_0014",10,7,3,50.87,2.84,"M",50.87,0,1,0,4,0,0.194167,34.96235,0,1,1733,4
"985","KBK_16_0032",2,2,0,42.86,3.84,"F",42.86,0,1,0,1,0,0.194233,34.9588,0,1,1697,4
"986","KBK_16_0033",5,3,2,56.87,5.84,"M",56.87,0,0,0,3,0,0.194233,34.9586,0,1,1697,4
"987","KBK_15_0001",6,1,5,42.86,1.83,"M",42.86,0,1,0,4,0,0.194267,34.96065,0,1,1713,4
"988","KBK_15_0002",5,3,2,47.87,0.83,"M",47.87,0,1,1,3,0,0.194267,34.96035,0,1,1710,4
"989","CHP_7_0111",4,3,1,70.94,2.9,"F",70.94,0,1,0,1,0,0.194317,34.93105,0,1,1642,4
"990","KBK_15_0033",7,5,2,38.86,0.83,"M",38.86,0,3,1,5,0,0.194333,34.968767,0,1,1802,4
"991","CHP_4_0100",5,2,3,34.42,3.65,"F",34.42,0,1,0,4,0,0.19435,34.955417,5,1,1703,4
"992","KBK_15_0054",1,1,0,61.87,61.87,"F",61.87,1,0,0,0,0,0.194383,34.969183,0,1,1803,4
"993","CHP_1_0143",4,2,2,67.94,20.91,"M",67.94,0,0,0,0,0,0.194383,34.927983,0,1,1604,4
"994","CHP_4_0094",2,1,1,54.85,42.17,"M",54.85,2,0,0,0,0,0.194483,34.955467,2,1,1701,4
"995","CHP_4_0096",3,2,1,22.74,1.06,"M",22.58,3,1,0,1,0,0.194517,34.9556,3,1,1701,4
"996","CHP_4_0098",3,1,2,22.58,0.72,"M",22.58,3,1,1,1,0,0.19455,34.9555,3,1,1701,4
"997","CHP_4_0106",7,1,6,44.01,7.32,"M",41.17,2,0,0,4,1,0.1947,34.955967,0,1,1702,4
"998","CHP_4_0108",4,3,1,55.43,14.99,"F",55.43,0,0,0,2,0,0.1947,34.955967,4,1,1702,4
"999","KBK_15_0055",3,2,1,41.86,14.84,"M",41.86,3,0,0,1,0,0.1947,34.96965,0,1,1813,2
"1000","KBK_16_0041",6,4,2,54.87,1.83,"M",54.87,0,1,0,4,0,0.194733,34.959567,0,1,1701,4
"1001","KBK_12_0004",8,4,4,75.88,1.82,"M",75.88,0,2,0,4,0,0.194733,34.971817,0,1,1822,4
"1002","KBK_15_0031",1,1,0,70.88,70.88,"F",70.88,0,0,0,0,0,0.1948,34.96365,0,1,1744,4
"1003","KBK_15_0032",4,3,1,35.86,2.84,"F",35.86,4,1,0,3,0,0.194817,34.9638,0,1,1744,4
"1004","KBK_15_0051",2,1,1,21.85,17.84,"M",21.85,2,0,0,1,0,0.194817,34.968683,0,1,1790,4
"1005","CHP_1_0142",3,2,1,80.95,7.9,"F",80.95,0,0,0,2,0,0.194833,34.926933,0,1,1594,4
"1006","CHP_4_0110",7,4,3,68.11,6.06,"M",68.11,2,0,0,5,0,0.194933,34.956033,7,1,1699,4
"1007","KBK_15_0052",6,4,2,45.86,6.84,"M",45.86,0,0,0,4,0,0.19495,34.968667,0,1,1790,4
"1008","KBK_11_0073",2,2,0,67.88,6.84,"F",67.88,0,0,0,1,0,0.194967,34.9664,0,1,1778,4
"1009","KBK_15_0030",8,4,4,50.87,1.83,"M",50.87,5,1,0,3,0,0.194967,34.96355,0,1,1746,4
"1010","KBK_15_0049",7,5,2,48.87,2.84,"F",48.87,0,1,0,4,0,0.194967,34.968317,0,1,1783,4
"1011","KBK_15_0053",2,1,1,71.88,48.87,"F",71.88,0,0,0,0,0,0.19505,34.968683,0,1,1794,4
"1012","KBK_16_0040",5,2,3,38.86,1.83,"M",38.86,0,1,0,3,0,0.195067,34.959367,0,1,1701,4
"1013","KBK_12_0003",5,1,4,52.86,14.84,"M",52.86,0,0,0,2,0,0.195117,34.972167,0,1,1829,4
"1014","KBK_12_0001",3,2,1,22.84,1.82,"F",22.84,0,2,0,2,0,0.195133,34.972817,0,1,1834,4
"1015","KBK_16_0042",1,1,0,79.89,79.89,"F",79.89,1,0,0,0,0,0.195167,34.95975,0,1,1707,4
"1016","KBK_15_0047",2,2,0,23.85,17.84,NA,NA,0,0,0,1,0,0.195183,34.9684,0,1,1786,4
"1017","KBK_11_0086",6,4,2,38.86,8.84,"F",38.86,0,0,0,2,0,0.19525,34.9602,0,1,1706,4
"1018","CHP_4_0112",8,3,5,68.77,5.48,"F",68.77,0,0,0,7,0,0.1953,34.956233,0,1,1695,4
"1019","KBK_16_0039",3,1,2,35.86,3.84,"M",35.86,3,1,0,1,0,0.195333,34.958933,0,1,1698,4
"1020","KBK_15_0048",4,2,2,43.86,4.84,"M",43.86,0,1,0,2,0,0.195333,34.968,0,1,1779,4
"1021","KBK_15_0034",8,3,5,53.87,6.84,"M",52.87,0,0,0,5,0,0.19535,34.97035,0,1,1831,4
"1022","KBK_16_0038",5,2,3,62.88,4.84,"M",62.88,0,1,0,2,0,0.1954,34.958767,0,1,1695,4
"1023","KBK_15_0046",7,2,5,47.87,2.84,"M",47.87,1,1,0,4,0,0.1954,34.9685,0,1,1785,4
"1024","CHP_4_0114",3,1,2,28.83,2.98,"F",28.83,0,2,0,2,0,0.195467,34.956617,0,1,1692,4
"1025","KBK_12_0002",7,4,3,56.86,3.83,"M",56.86,0,2,0,5,0,0.195483,34.972167,0,1,1835,4
"1026","CHP_1_0141",6,2,4,50.93,6.9,"M",50.93,0,0,0,3,0,0.195483,34.927233,0,1,1600,4
"1027","KBK_16_0037",5,3,2,27.85,0.83,"M",27.85,3,1,1,3,0,0.195517,34.9587,0,1,1695,4
"1028","CHP_4_0126",3,1,2,28.67,24.58,"M",28.67,0,0,0,0,0,0.195517,34.95695,0,1,1689,5
"1029","KBK_12_0005",9,5,4,33.85,1.82,"M",33.85,0,2,0,7,0,0.19555,34.9715,0,1,1832,4
"1030","CHP_7_0112",5,3,2,29.91,2.9,"M",29.91,0,1,0,3,0,0.195583,34.931067,0,1,1635,4
"1031","CHP_4_0116",2,1,1,73.86,63.36,"M",73.86,0,0,0,0,0,0.195617,34.956733,0,1,1684,4
"1032","KBK_11_0078",7,3,4,54.87,3.83,"M",54.87,0,1,0,5,0,0.195717,34.962,0,1,1733,4
"1033","KBK_16_0035",5,3,2,36.86,5.84,"M",36.86,0,0,0,3,0,0.195733,34.958517,0,1,1691,4
"1034","CHP_4_0118",3,1,2,21.82,0.14,"F",21.82,0,2,1,2,0,0.19575,34.95675,0,1,1684,4
"1035","KBK_11_0076",3,1,2,25.85,5.83,"F",25.85,0,0,0,2,0,0.19575,34.964083,0,1,1753,4
"1036","CHP_1_0140",10,4,6,24.91,0.9,"F",24.91,0,1,1,7,0,0.19575,34.927133,0,1,1589,4
"1037","CHP_1_0139",5,1,4,26.92,3.9,"F",26.92,4,1,0,4,0,0.195783,34.927483,0,1,1591,4
"1038","CHP_4_0120",6,4,2,37.25,1.65,"M",37.25,0,1,0,4,0,0.195817,34.95685,0,1,1687,4
"1039","CHP_4_0124",4,2,2,88.87,15.32,"M",88.87,0,0,0,1,0,0.195817,34.95705,0,1,1686,4
"1040","KBK_11_0075",5,1,4,67.88,13.84,"M",67.88,0,0,0,2,0,0.195833,34.964317,0,1,1753,4
"1041","KBK_15_0036",7,3,4,40.86,5.84,"M",40.86,0,0,0,3,0,0.195833,34.969617,0,1,1839,4
"1042","KBK_11_0077",4,1,3,62.87,6.84,"M",62.87,0,0,0,2,0,0.19585,34.963033,0,1,1742,4
"1043","KBK_16_0034",3,1,2,62.88,26.85,"M",55.87,0,0,0,0,0,0.1959,34.958467,0,1,1696,4
"1044","KBK_15_0045",7,2,5,58.87,6.84,"M",58.87,0,0,0,5,0,0.1959,34.968233,0,1,1800,4
"1045","KBK_15_0044",2,1,1,60.87,14.84,"F",60.87,0,0,0,1,0,0.19595,34.968517,0,1,1811,4
"1046","KBK_11_0072",6,3,3,37.85,1.83,"F",37.85,0,2,0,5,0,0.196033,34.966767,0,1,1789,4
"1047","KBK_11_0079",3,2,1,52.87,9.84,"F",52.87,0,0,0,2,0,0.196067,34.961833,0,1,1733,4
"1048","CHP_1_0138",4,1,3,30.92,0.9,"F",30.92,0,2,1,3,0,0.196067,34.927483,0,1,1591,4
"1049","KBK_11_0069",4,1,3,32.85,4.83,"M",32.85,1,1,0,2,0,0.196133,34.967283,4,1,1792,4
"1050","KBK_15_0035",7,3,4,54.87,3.84,"M",54.87,0,1,0,2,0,0.196133,34.969883,0,1,1834,4
"1051","KBK_12_0019",4,2,2,33.85,0.82,"F",33.85,1,1,1,3,0,0.19615,34.974883,0,1,1849,5
"1052","KBK_11_0070",3,1,2,60.87,6.84,"F",60.87,3,0,0,2,0,0.19615,34.967283,1,1,1788,4
"1053","CHP_1_0137",3,3,0,42.93,15.91,"F",42.93,3,0,0,2,0,0.196183,34.9267,0,1,1586,4
"1054","KBK_12_0018",2,1,1,49.86,3.83,"F",49.86,0,1,0,1,0,0.1962,34.9728,0,1,1862,4
"1055","KBK_15_0043",2,2,0,24.85,1.83,"F",24.85,0,1,0,1,0,0.196233,34.968483,0,1,1812,4
"1056","KBK_11_0045",8,4,4,54.87,0.83,"F",54.87,0,2,1,3,0,0.19625,34.966067,0,1,1791,4
"1057","KBK_15_0042",3,1,2,73.88,13.84,"M",73.88,0,0,0,1,0,0.196317,34.9684,0,1,1809,4
"1058","KBK_11_0071",4,2,2,30.85,1.83,"F",30.85,4,1,0,3,0,0.19635,34.967267,0,1,1794,4
"1059","KBK_11_0040",5,3,2,49.86,0.83,"M",49.86,0,2,1,2,0,0.19635,34.965,0,1,1770,4
"1060","KBK_11_0046",5,2,3,33.85,2.83,"M",33.85,0,2,0,3,0,0.196367,34.96615,0,1,1793,4
"1061","CHP_1_0136",5,3,2,40.92,7.9,"M",40.92,0,0,0,3,0,0.196467,34.926883,0,1,1583,4
"1062","KBK_15_0041",3,1,2,24.85,0.83,"M",24.85,0,1,1,1,0,0.196483,34.9684,0,1,1810,4
"1063","KBK_11_0049",10,4,6,45.86,2.83,"M",45.86,0,2,0,8,0,0.1965,34.966333,0,1,1801,4
"1064","KBK_16_0046",4,2,2,70.88,28.85,"M",70.88,2,0,0,0,0,0.196517,34.959467,0,1,1707,4
"1065","KBK_11_0048",1,1,0,70.88,70.88,"F",70.88,0,0,0,0,0,0.196517,34.966433,0,1,1802,4
"1066","CHP_1_0135",5,3,2,35.92,1.9,"F",35.92,2,1,0,3,0,0.196583,34.926567,0,1,1582,4
"1067","KBK_11_0085",5,4,1,32.85,0.83,"M",32.85,1,1,1,3,0,0.1966,34.959867,0,1,1699,4
"1068","KBK_11_0031",4,3,1,32.85,1.83,"M",32.85,1,1,0,2,0,0.1966,34.9639,0,1,1757,4
"1069","KBK_11_0047",5,1,4,43.86,2.83,"M",43.86,0,1,0,3,0,0.1966,34.96655,0,1,1800,4
"1070","CHP_7_0126",2,1,1,64.94,61.93,"M",64.94,0,0,0,0,0,0.196617,34.928,0,1,1591,4
"1071","CHP_4_0128",3,2,1,36.92,2.23,"M",36.92,0,1,0,1,0,0.196633,34.958967,0,1,1684,4
"1072","KBK_15_0037",7,3,4,38.86,2.84,"M",38.86,0,2,0,5,0,0.19665,34.969383,0,1,1852,4
"1073","KBK_11_0032",7,5,2,72.88,1.83,"M",72.88,0,2,0,3,0,0.1967,34.9639,0,1,1758,4
"1074","KBK_15_0040",3,1,2,27.85,3.84,"M",27.85,3,1,0,1,0,0.1967,34.9684,0,1,1812,4
"1075","CHP_7_0125",5,3,2,28.91,1.89,"M",28.91,2,2,0,3,0,0.1967,34.928067,0,1,1590,4
"1076","CHP_4_0132",5,2,3,37.25,0.98,"M",37.25,5,1,1,3,0,0.19675,34.955233,0,1,1691,5
"1077","KBK_16_0047",5,2,3,36.86,1.83,"M",36.86,2,1,0,3,0,0.196767,34.958817,0,1,1698,4
"1078","KBK_11_0035",2,1,1,44.86,2.83,"F",44.86,2,1,0,1,0,0.196833,34.96295,0,1,1739,4
"1079","CHP_7_0124",5,3,2,30.92,4.9,"F",30.92,2,1,0,4,0,0.196833,34.92835,0,1,1596,4
"1080","CHP_4_0130",5,3,2,35.5,2.06,"M",35.5,3,2,0,3,0,0.196867,34.956383,0,1,1688,5
"1081","KBK_11_0038",8,3,5,60.87,1.83,"M",32.85,0,1,0,5,0,0.196867,34.964167,0,1,1760,4
"1082","KBK_11_0044",3,2,1,25.85,1.83,"F",25.85,0,2,0,2,0,0.196883,34.9653,0,1,1778,4
"1083","KBK_11_0080",7,3,4,38.86,2.83,"M",38.86,0,1,0,5,0,0.1969,34.960233,0,1,1715,4
"1084","KBK_11_0043",2,1,1,53.87,11.84,"F",53.87,2,0,0,1,0,0.1969,34.965067,0,1,1776,4
"1085","KBK_11_0034",5,5,0,51.87,2.83,"F",51.87,0,1,0,4,0,0.196917,34.962833,0,1,1737,4
"1086","KBK_16_0025",7,4,3,60.87,6.84,"M",60.87,4,0,0,2,0,0.196933,34.9578,0,1,1677,4
"1087","KBK_11_0050",7,3,4,54.87,1.83,"M",54.87,2,1,0,4,0,0.196967,34.966167,0,1,1804,4
"1088","CHP_7_0113",5,1,4,35.92,0.89,"M",35.92,0,1,1,2,0,0.197017,34.93045,0,1,1622,4
"1089","KBK_11_0042",4,2,2,34.85,0.83,"M",34.85,0,1,1,2,0,0.197083,34.965283,0,1,1779,4
"1090","KBK_11_0041",2,1,1,74.88,67.88,"M",74.88,0,0,0,0,0,0.19715,34.965167,0,1,1778,4
"1091","CHP_7_0116",4,1,3,28.91,1.89,"M",28.91,0,1,0,2,0,0.19715,34.9295,0,1,1606,4
"1092","CHP_7_0117",5,1,4,70.94,4.9,"M",70.94,0,1,0,3,0,0.19715,34.92935,0,1,1600,4
"1093","KBK_11_0027",1,1,0,65.87,65.87,"F",65.87,0,0,0,0,0,0.197217,34.964,0,1,1767,4
"1094","KBK_11_0020",3,1,2,35.85,8.84,"M",35.85,0,0,0,1,0,0.197267,34.96375,0,1,1763,4
"1095","KBK_12_0015",5,4,1,37.85,7.83,"M",37.85,0,0,0,3,0,0.197317,34.97375,0,1,1872,4
"1096","KBK_11_0026",2,1,1,22.85,22.85,"M",22.85,2,0,0,0,0,0.197317,34.96405,0,1,1769,4
"1097","CHP_7_0119",5,3,2,30.92,3.9,"F",30.92,0,2,0,4,0,0.197317,34.929083,0,1,1597,4
"1098","KBK_11_0081",4,3,1,52.87,3.83,"M",52.87,0,1,0,2,0,0.197333,34.961067,0,1,1719,4
"1099","KBK_11_0084",6,2,4,38.86,3.83,"M",38.86,6,1,0,4,0,0.19735,34.96065,0,1,1715,4
"1100","CHP_7_0120",5,3,2,53.93,7.9,"M",53.93,2,0,0,2,0,0.197433,34.929267,0,1,1598,4
"1101","KBK_11_0037",3,3,0,26.85,2.83,"F",26.85,0,2,0,2,0,0.197483,34.9627,0,1,1735,4
"1102","KBK_16_0049",1,1,0,63.88,63.88,"F",63.88,0,0,0,0,0,0.197483,34.95775,0,1,1683,4
"1103","KBK_11_0036",1,1,0,51.87,51.87,"F",51.87,0,0,0,0,0,0.197517,34.96255,0,1,1732,4
"1104","CHP_7_0121",3,1,2,78.95,35.92,"F",78.95,0,0,0,0,0,0.197517,34.9292,0,1,1597,4
"1105","KBK_11_0017",4,1,3,68.88,6.84,"M",68.88,0,0,0,1,0,0.197533,34.964133,0,1,1764,4
"1106","CHP_4_0134",7,3,4,58.85,2.73,"M",58.85,3,1,0,2,1,0.197533,34.9549,0,1,1693,5
"1107","CHP_7_0122",3,1,2,34.92,1.89,"M",34.92,3,1,0,1,0,0.197617,34.929267,0,1,1597,4
"1108","KBK_16_0050",6,4,2,38.86,1.83,"M",38.86,0,3,0,4,0,0.19765,34.957683,0,1,1684,4
"1109","KBK_11_0053",4,4,0,57.87,0.83,"F",57.87,4,1,1,2,0,0.197667,34.967433,0,1,1821,4
"1110","KBK_12_0016",5,2,3,33.85,1.82,"M",33.85,0,2,0,3,0,0.1977,34.9729,0,1,1885,4
"1111","KBK_11_0058",10,4,6,55.87,2.83,"M",55.87,0,2,0,8,0,0.197717,34.967817,0,1,1812,4
"1112","KBK_12_0014",5,3,2,36.85,8.83,"F",36.85,0,0,0,3,0,0.197783,34.973517,0,1,1877,4
"1113","KBK_11_0025",2,1,1,78.88,70.88,"M",78.88,0,0,0,0,0,0.197817,34.963033,0,1,1742,4
"1114","KBK_11_0057",2,1,1,22.85,2.83,"F",22.85,0,1,0,1,0,0.197817,34.967683,0,1,1818,4
"1115","KBK_11_0015",9,4,5,70.88,1.83,"F",31.85,0,3,0,6,1,0.197833,34.96415,0,1,1761,4
"1116","CHP_7_0115",3,1,2,26.91,0.89,"M",26.91,3,1,1,1,0,0.19785,34.92995,0,1,1605,4
"1117","CHP_4_0136",4,2,2,28.83,14.82,"M",26.83,2,0,0,1,1,0.197867,34.95465,0,1,1692,5
"1118","KBK_16_0048",9,3,6,46.87,1.83,"M",46.87,3,1,0,6,0,0.197867,34.957767,0,1,1687,4
"1119","KBK_11_0059",4,2,2,33.85,2.83,"F",33.85,0,1,0,3,0,0.197917,34.968017,0,1,1810,4
"1120","KBK_11_0024",4,2,2,28.85,1.83,"M",28.85,1,2,0,2,0,0.198,34.963083,0,1,1746,4
"1121","KBK_16_0051",6,2,4,47.87,5.84,"F",47.87,0,0,0,2,0,0.198,34.958233,0,1,1690,5
"1122","KBK_11_0022",4,3,1,28.85,5.83,"F",28.85,0,0,0,3,0,0.198017,34.963617,0,1,1755,4
"1123","KBK_11_0065",2,1,1,71.88,63.87,"M",71.88,0,0,0,0,0,0.198017,34.966867,0,1,1829,4
"1124","KBK_11_0023",1,1,0,49.86,49.86,"F",49.86,0,0,0,0,0,0.198033,34.963267,0,1,1748,4
"1125","KBK_11_0056",6,2,4,42.86,5.83,"M",42.86,5,0,0,4,0,0.19805,34.9677,0,1,1825,4
"1126","KBK_11_0066",2,1,1,52.87,47.86,"M",52.87,1,0,0,0,0,0.198083,34.966817,0,1,1831,4
"1127","KBK_11_0063",7,2,5,36.85,4.83,"M",36.85,0,1,0,5,0,0.198083,34.9672,0,1,1826,4
"1128","KBK_12_0012",5,2,3,48.86,10.83,"M",48.86,0,0,0,1,1,0.1981,34.977017,0,1,1871,5
"1129","KBK_11_0021",5,2,3,31.85,5.83,"F",31.85,0,0,0,4,0,0.19815,34.963533,0,1,1755,4
"1130","KBK_11_0060",7,2,5,37.85,2.83,"M",37.85,2,2,0,5,0,0.198167,34.967967,0,1,1815,4
"1131","KBK_16_0052",7,4,3,40.86,1.83,"M",40.86,0,1,0,5,0,0.198283,34.958133,0,1,1688,5
"1132","KBK_16_0024",7,3,4,62.88,2.84,"M",62.88,0,1,0,3,0,0.198383,34.9578,0,1,1688,4
"1133","KBK_16_0023",5,3,2,48.87,10.84,"M",48.87,2,0,0,2,0,0.19845,34.956983,0,1,1692,4
"1134","KBK_16_0026",3,1,2,82.89,13.84,"M",82.89,0,0,0,1,0,0.198467,34.96065,0,1,1704,4
"1135","KBK_11_0061",12,6,6,58.87,8.84,"M",58.87,0,0,0,6,0,0.1986,34.967883,0,1,1822,4
"1136","KBK_12_0013",4,2,2,38.85,6.83,"M",38.85,4,0,0,2,0,0.198633,34.975483,0,1,1870,5
"1137","KBK_16_0027",3,2,1,23.85,0.83,"M",23.85,0,1,1,2,0,0.198767,34.9606,0,1,1703,4
"1138","KBK_13_0064",9,5,4,71.94,3.89,"M",71.94,0,1,0,4,0,0.1989,34.9826,0,1,1890,5
"1139","KBK_11_0013",4,3,1,28.85,2.83,"F",28.85,0,2,0,3,0,0.198967,34.964567,0,1,1759,4
"1140","KBK_13_0062",4,2,2,29.9,1.88,"M",29.9,0,1,0,2,0,0.198967,34.9821,4,1,1888,5
"1141","KBK_16_0022",5,1,4,60.87,1.83,"M",60.87,5,2,0,3,0,0.199033,34.956917,1,1,1676,4
"1142","KBK_16_0063",3,2,1,48.87,5.84,"F",48.87,0,0,0,2,0,0.1991,34.96045,0,1,1705,4
"1143","KBK_11_0067",3,2,1,60.87,12.84,"F",60.87,0,0,0,1,0,0.199133,34.967817,0,1,1831,4
"1144","KBK_11_0068",6,2,4,36.85,1.83,"M",36.85,0,2,0,4,0,0.199217,34.9679,0,1,1832,4
"1145","KBK_16_0021",7,3,4,37.86,0.83,"M",37.86,3,1,1,5,0,0.199333,34.956717,7,1,1674,4
"1146","KBK_11_0006",6,3,3,56.87,1.83,"F",56.87,4,1,0,3,0,0.199483,34.9631,0,1,1742,4
"1147","KBK_11_0012",2,1,1,37.85,33.85,"M",37.85,2,0,0,0,0,0.199483,34.96485,0,1,1758,4
"1148","KBK_16_0053",2,1,1,45.86,15.84,"F",45.86,0,0,0,1,0,0.1996,34.958233,2,1,1682,4
"1149","KBK_16_0054",2,1,1,55.87,14.84,"F",55.87,0,0,0,1,0,0.199633,34.957783,0,1,1679,4
"1150","KBK_13_0058",6,3,3,38.91,5.89,"M",38.91,0,0,0,4,0,0.1997,34.983283,6,1,1903,5
"1151","KBK_13_0060",8,3,5,45.92,1.88,"M",45.92,3,2,0,6,0,0.19975,34.98245,8,1,1899,5
"1152","KBK_13_0056",8,2,6,36.91,1.88,"M",36.91,0,1,0,5,0,0.199767,34.982733,0,1,1901,5
"1153","KBK_16_0055",5,2,3,24.85,2.84,NA,NA,0,1,0,4,0,0.199833,34.957567,0,1,1676,4
"1154","KBK_11_0011",3,2,1,43.86,1.83,"F",43.86,0,1,0,2,0,0.1999,34.965233,0,1,1758,4
"1155","KBK_16_0005",8,3,5,36.85,1.83,"M",36.85,2,1,0,6,0,0.199967,34.95875,0,1,1680,4
"1156","KBK_11_0008",7,6,1,49.86,5.83,"M",49.86,0,0,0,5,0,0.2,34.96445,0,1,1748,4
"1157","KBK_11_0007",3,2,1,54.87,9.84,"F",54.87,0,0,0,1,0,0.20005,34.963967,0,1,1747,4
"1158","KBK_11_0010",3,1,2,23.85,2.83,"M",23.85,0,1,0,1,0,0.200133,34.965033,0,1,1750,5
"1159","KBK_16_0056",4,1,3,54.87,2.84,"F",54.87,1,1,0,3,0,0.200183,34.956917,0,1,1671,4
"1160","KBK_13_0050",4,1,3,62.93,8.89,"M",62.93,0,0,0,2,0,0.200267,34.984033,0,1,1916,5
"1161","KBK_13_0052",4,1,3,33.91,0.88,"M",33.91,0,1,1,2,0,0.200267,34.9837,0,1,1913,5
"1162","KBK_16_0006",4,2,2,28.85,1.83,"F",28.85,4,1,0,3,0,0.200367,34.958783,4,1,1670,4
"1163","KBK_13_0054",2,1,1,32.91,30.91,"M",32.91,2,0,0,0,0,0.200467,34.982667,2,1,1902,5
"1164","KBK_13_0048",11,5,6,48.92,2.89,"M",48.92,0,1,0,7,0,0.2006,34.98415,0,1,1921,5
"1165","KBK_16_0003",3,3,0,60.87,6.84,"F",60.87,0,0,0,1,0,0.200617,34.9593,0,1,1683,4
"1166","KBK_11_0002",8,5,3,60.87,6.84,"M",60.87,0,0,0,2,0,0.2008,34.962367,0,1,1727,4
"1167","KBK_11_0001",3,2,1,27.85,0.83,"M",27.85,0,1,1,1,0,0.200817,34.9624,0,1,1728,4
"1168","KBK_16_0001",4,2,2,27.85,3.83,"M",27.85,4,1,0,2,0,0.201117,34.959667,0,1,1684,4
"1169","KBK_16_0019",5,2,3,42.86,6.84,"M",42.86,0,0,0,3,0,0.201533,34.956533,0,1,1674,4
"1170","KBK_10_0016",4,1,3,28.85,1.83,NA,NA,2,1,0,3,0,0.201567,34.962467,0,1,1725,4
"1171","KBK_16_0057",5,2,3,60.87,3.84,"M",60.87,0,1,0,3,0,0.201617,34.956967,0,1,1672,4
"1172","KBK_10_0015",6,3,3,34.85,0.83,"M",34.85,3,2,1,3,0,0.201717,34.9645,0,1,1743,4
"1173","KBK_16_0018",6,3,3,61.87,3.83,"M",61.87,0,2,0,4,0,0.20175,34.956517,0,1,1674,4
"1174","KBK_16_0020",5,5,0,23.85,0.83,"F",23.85,1,3,1,3,0,0.201817,34.95695,0,1,1679,4
"1175","KBK_16_0058",3,1,2,40.86,1.83,"M",37.86,0,1,0,1,0,0.201967,34.956817,0,1,1672,4
"1176","KBK_16_0017",3,2,1,45.86,4.83,"F",45.86,3,1,0,2,0,0.201983,34.956467,0,1,1676,4
"1177","KBK_12_0033",3,2,1,32.9,7.89,"F",32.9,0,0,0,2,0,0.201983,34.978,0,1,1901,6
