site,Sublocat,village,Collector,Subcode,Villcode,House,Elevation,Lat,Long,HHUNCODE,Sex,Age,HHhead,Relate,NetHH,HHspray,Lang
High,Tindinyo,Kaptoi B,DAVID K. KOSGEI,TIN,17,0122,1711.000000,0.170250,34.920717,TIN170122,F,25.93,N,2,Y,N,4.000000
High,Tindinyo,Kaptoi B,DAVID K. KOSGEI,TIN,17,0122,1711.000000,0.170250,34.920717,TIN170122,F,0.91,N,8,Y,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0112,1811.000000,0.170267,34.979767,TIN030112,F,31.90,Y,1,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0112,1811.000000,0.170267,34.979767,TIN030112,F,7.30,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0112,1811.000000,0.170267,34.979767,TIN030112,F,12.72,N,8,N,N,4.000000
High,Tindinyo,Kaptoi B,DAVID K. KOSGEI,TIN,17,0123,1709.000000,0.170267,34.920700,TIN170123,F,47.95,Y,1,N,N,4.000000
High,Tindinyo,Kaptoi B,DAVID K. KOSGEI,TIN,17,0123,1709.000000,0.170267,34.920700,TIN170123,F,10.92,N,8,N,N,4.000000
High,Tindinyo,Kaptoi B,DAVID K. KOSGEI,TIN,17,0123,1709.000000,0.170267,34.920700,TIN170123,F,9.92,N,9,N,N,4.000000
High,Tindinyo,Kaptoi B,DAVID K. KOSGEI,TIN,17,0123,1709.000000,0.170267,34.920700,TIN170123,F,7.92,N,9,N,N,4.000000
High,Tindinyo,Kaptoi B,DAVID K. KOSGEI,TIN,17,0124,1708.000000,0.170333,34.920683,TIN170124,F,22.93,N,2,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0104,1810.000000,0.170350,34.979950,TIN030104,F,58.34,N,2,Y,N,4.000000
High,Tindinyo,Kaptoi A,DAVID K. KOSGEI,TIN,16,0102,1703.000000,0.170383,34.921800,TIN160102,F,36.93,N,2,Y,N,4.000000
High,Tindinyo,Kaptoi A,DAVID K. KOSGEI,TIN,16,0102,1703.000000,0.170383,34.921800,TIN160102,F,16.92,N,8,N,N,4.000000
High,Tindinyo,Kaptoi A,DAVID K. KOSGEI,TIN,16,0102,1703.000000,0.170383,34.921800,TIN160102,F,13.92,N,8,N,N,4.000000
High,Tindinyo,Kaptoi A,DAVID K. KOSGEI,TIN,16,0102,1703.000000,0.170383,34.921800,TIN160102,F,1.91,N,8,N,N,4.000000
High,Tindinyo,Kaptoi A,DAVID K. KOSGEI,TIN,16,0102,1703.000000,0.170383,34.921800,TIN160102,F,2.91,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0106,1811.000000,0.170400,34.980083,TIN030106,F,79.93,N,2,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0106,1811.000000,0.170400,34.980083,TIN030106,F,66.76,N,14,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0106,1811.000000,0.170400,34.980083,TIN030106,F,6.22,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0110,1812.000000,0.170417,34.980183,TIN030110,F,29.98,Y,1,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0110,1812.000000,0.170417,34.980183,TIN030110,F,4.30,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0108,1814.000000,0.170500,34.979483,TIN030108,F,38.82,Y,1,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0108,1814.000000,0.170500,34.979483,TIN030108,F,23.15,N,10,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0108,1814.000000,0.170500,34.979483,TIN030108,F,14.22,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0108,1814.000000,0.170500,34.979483,TIN030108,F,14.56,N,4,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0108,1814.000000,0.170500,34.979483,TIN030108,F,11.39,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0108,1814.000000,0.170500,34.979483,TIN030108,F,6.47,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0108,1814.000000,0.170500,34.979483,TIN030108,F,5.47,N,10,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0108,1814.000000,0.170500,34.979483,TIN030108,F,2.13,N,8,N,N,4.000000
High,Tindinyo,Kaptoi A,DAVID K. KOSGEI,TIN,16,0104,1701.000000,0.170617,34.921917,TIN160104,F,32.93,N,2,N,N,4.000000
High,Tindinyo,Kaptoi A,DAVID K. KOSGEI,TIN,16,0104,1701.000000,0.170617,34.921917,TIN160104,F,30.93,N,8,N,N,4.000000
High,Tindinyo,Kaptoi A,DAVID K. KOSGEI,TIN,16,0104,1701.000000,0.170617,34.921917,TIN160104,F,4.91,N,8,N,N,4.000000
High,Tindinyo,Kaptoi B,DAVID K. KOSGEI,TIN,17,0117,1686.000000,0.170633,34.919700,TIN170117,F,52.95,Y,1,N,N,4.000000
High,Tindinyo,Kaptoi B,DAVID K. KOSGEI,TIN,17,0117,1686.000000,0.170633,34.919700,TIN170117,F,20.93,N,8,Y,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0102,1811.000000,0.170733,34.980250,TIN030102,F,33.32,N,2,N,N,4.000000
High,Tindinyo,Kapchumba,DAVID K. KOSGEI,TIN,20,0111,1724.000000,0.171067,34.925283,TIN200111,F,60.96,Y,1,Y,N,4.000000
High,Tindinyo,Kapchumba,DAVID K. KOSGEI,TIN,20,0111,1724.000000,0.171067,34.925283,TIN200111,F,16.93,N,9,N,N,4.000000
High,Tindinyo,Kapchumba,DAVID K. KOSGEI,TIN,20,0111,1724.000000,0.171067,34.925283,TIN200111,F,15.93,N,9,N,N,4.000000
High,Tindinyo,Kaptoi B,DAVID K. KOSGEI,TIN,17,0114,1661.000000,0.171200,34.917383,TIN170114,F,33.93,Y,2,Y,N,4.000000
High,Tindinyo,Kaptoi B,DAVID K. KOSGEI,TIN,17,0114,1661.000000,0.171200,34.917383,TIN170114,F,13.92,N,8,Y,N,4.000000
High,Tindinyo,Kapchumba,DAVID K. KOSGEI,TIN,20,0109,1727.000000,0.171283,34.927217,TIN200109,F,25.93,Y,1,N,N,4.000000
High,Tindinyo,Kapchumba,DAVID K. KOSGEI,TIN,20,0109,1727.000000,0.171283,34.927217,TIN200109,F,20.93,N,8,N,N,4.000000
High,Tindinyo,Kapchumba,DAVID K. KOSGEI,TIN,20,0109,1727.000000,0.171283,34.927217,TIN200109,F,18.93,N,8,N,N,4.000000
High,Tindinyo,Kapchumba,DAVID K. KOSGEI,TIN,20,0109,1727.000000,0.171283,34.927217,TIN200109,F,14.93,N,8,N,N,4.000000
High,Tindinyo,Kapchumba,DAVID K. KOSGEI,TIN,20,0109,1727.000000,0.171283,34.927217,TIN200109,F,15.93,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0092,1819.000000,0.171300,34.979567,TIN030092,F,46.83,Y,1,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0092,1819.000000,0.171300,34.979567,TIN030092,F,35.66,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0092,1819.000000,0.171300,34.979567,TIN030092,F,14.31,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0092,1819.000000,0.171300,34.979567,TIN030092,F,22.14,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0098,1819.000000,0.171300,34.979700,TIN030098,F,38.82,N,2,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0098,1819.000000,0.171300,34.979700,TIN030098,F,15.31,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0098,1819.000000,0.171300,34.979700,TIN030098,F,13.39,N,8,N,N,4.000000
High,Tindinyo,Kapchumba,DAVID K. KOSGEI,TIN,20,0108,1728.000000,0.171500,34.927700,TIN200108,F,60.96,N,2,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0094,1822.000000,0.171517,34.979367,TIN030094,F,20.89,Y,2,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0094,1822.000000,0.171517,34.979367,TIN030094,F,6.88,N,8,N,N,4.000000
High,Tindinyo,Kapchumba,DAVID K. KOSGEI,TIN,20,0110,1729.000000,0.171633,34.926983,TIN200110,F,39.94,N,2,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0156,1818.000000,0.171650,34.983067,TIN030156,F,48.67,N,2,Y,N,5.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0156,1818.000000,0.171650,34.983067,TIN030156,F,23.48,N,8,N,N,5.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0096,1822.000000,0.171683,34.979417,TIN030096,F,26.32,N,2,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0096,1822.000000,0.171683,34.979417,TIN030096,F,2.13,N,8,N,N,4.000000
High,Tindinyo,Kaptoi B,DAVID K. KOSGEI,TIN,17,0118,1703.000000,0.171717,34.921133,TIN170118,F,54.95,N,2,Y,N,4.000000
High,Tindinyo,Kaptoi B,DAVID K. KOSGEI,TIN,17,0118,1703.000000,0.171717,34.921133,TIN170118,F,24.93,N,8,N,N,4.000000
High,Tindinyo,Kaptoi B,DAVID K. KOSGEI,TIN,17,0118,1703.000000,0.171717,34.921133,TIN170118,F,26.93,N,8,N,N,4.000000
High,Tindinyo,Kaptoi B,DAVID K. KOSGEI,TIN,17,0118,1703.000000,0.171717,34.921133,TIN170118,F,23.93,N,8,N,N,4.000000
High,Tindinyo,Kaptoi B,DAVID K. KOSGEI,TIN,17,0118,1703.000000,0.171717,34.921133,TIN170118,F,8.92,N,9,N,N,4.000000
High,Tindinyo,Kaptoi B,DAVID K. KOSGEI,TIN,17,0118,1703.000000,0.171717,34.921133,TIN170118,F,2.92,N,9,N,N,4.000000
High,Tindinyo,Kaptoi B,DAVID K. KOSGEI,TIN,17,0118,1703.000000,0.171717,34.921133,TIN170118,F,0.91,N,9,N,N,4.000000
High,Tindinyo,Kapchumba,DAVID K. KOSGEI,TIN,20,0106,1724.000000,0.171783,34.928600,TIN200106,F,50.95,Y,1,N,N,4.000000
High,Tindinyo,Kapchumba,DAVID K. KOSGEI,TIN,20,0106,1724.000000,0.171783,34.928600,TIN200106,F,18.93,N,8,N,N,4.000000
High,Tindinyo,Kapchumba,DAVID K. KOSGEI,TIN,20,0106,1724.000000,0.171783,34.928600,TIN200106,F,13.92,N,8,N,N,4.000000
High,Tindinyo,Kaptoi B,DAVID K. KOSGEI,TIN,17,0120,1705.000000,0.171833,34.921100,TIN170120,F,25.93,Y,1,Y,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0090,1821.000000,0.171917,34.979667,TIN030090,F,48.50,Y,1,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0090,1821.000000,0.171917,34.979667,TIN030090,F,13.64,N,8,N,N,4.000000
High,Tindinyo,Kaptoi B,DAVID K. KOSGEI,TIN,17,0110,1663.000000,0.171917,34.917667,TIN170110,F,47.95,Y,1,N,N,4.000000
High,Tindinyo,Kaptoi B,DAVID K. KOSGEI,TIN,17,0121,1700.000000,0.171950,34.920583,TIN170121,F,45.94,N,2,Y,N,4.000000
High,Tindinyo,Kaptoi B,DAVID K. KOSGEI,TIN,17,0121,1700.000000,0.171950,34.920583,TIN170121,F,22.93,N,8,Y,N,4.000000
High,Tindinyo,Kapchumba,DAVID K. KOSGEI,TIN,20,0105,1724.000000,0.172050,34.929250,TIN200105,F,28.93,N,2,Y,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0088,1821.000000,0.172067,34.979483,TIN030088,F,45.24,Y,1,Y,N,4.000000
High,Tindinyo,Kaptoi B,DAVID K. KOSGEI,TIN,17,0106,1682.000000,0.172133,34.919483,TIN170106,F,23.93,Y,1,N,N,4.000000
High,Tindinyo,Emgit B,DAVID K. KOSGEI,TIN,19,0120,1704.000000,0.172150,34.924617,TIN190120,F,60.95,N,2,N,N,4.000000
High,Tindinyo,Emgit B,DAVID K. KOSGEI,TIN,19,0120,1704.000000,0.172150,34.924617,TIN190120,F,61.95,N,3,N,N,4.000000
High,Tindinyo,Emgit B,DAVID K. KOSGEI,TIN,19,0120,1704.000000,0.172150,34.924617,TIN190120,F,31.93,N,8,N,N,4.000000
High,Tindinyo,Emgit B,DAVID K. KOSGEI,TIN,19,0120,1704.000000,0.172150,34.924617,TIN190120,F,16.92,N,8,N,N,4.000000
High,Tindinyo,Emgit B,DAVID K. KOSGEI,TIN,19,0120,1704.000000,0.172150,34.924617,TIN190120,F,13.92,N,8,N,N,4.000000
High,Tindinyo,Emgit B,DAVID K. KOSGEI,TIN,19,0120,1704.000000,0.172150,34.924617,TIN190120,F,29.93,N,8,N,N,4.000000
High,Tindinyo,Emgit A,DAVID K. KOSGEI,TIN,18,0101,1654.000000,0.172183,34.925683,TIN180101,F,26.93,N,2,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0158,1827.000000,0.172400,34.983683,TIN030158,F,54.00,Y,1,N,N,5.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0158,1827.000000,0.172400,34.983683,TIN030158,F,27.07,N,8,N,N,5.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0158,1827.000000,0.172400,34.983683,TIN030158,F,11.14,N,8,N,N,5.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0158,1827.000000,0.172400,34.983683,TIN030158,F,6.05,N,9,N,N,5.000000
High,Tindinyo,Emgit B,DAVID K. KOSGEI,TIN,19,0119,1706.000000,0.172400,34.925333,TIN190119,F,54.95,N,2,N,N,4.000000
High,Tindinyo,Emgit B,DAVID K. KOSGEI,TIN,19,0119,1706.000000,0.172400,34.925333,TIN190119,F,25.93,N,8,N,N,4.000000
High,Tindinyo,Emgit B,DAVID K. KOSGEI,TIN,19,0119,1706.000000,0.172400,34.925333,TIN190119,F,9.92,N,8,N,N,4.000000
High,Tindinyo,Emgit B,DAVID K. KOSGEI,TIN,19,0119,1706.000000,0.172400,34.925333,TIN190119,F,0.91,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0086,1819.000000,0.172467,34.979550,TIN030086,F,48.58,N,2,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0086,1819.000000,0.172467,34.979550,TIN030086,F,12.56,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0086,1819.000000,0.172467,34.979550,TIN030086,F,7.13,N,9,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0086,1819.000000,0.172467,34.979550,TIN030086,F,17.64,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0210,1823.000000,0.172483,34.980183,TIN030210,F,50.92,N,2,N,N,4.000000
High,Tindinyo,Kaptoi B,DAVID K. KOSGEI,TIN,17,0101,1687.000000,0.172617,34.920067,TIN170101,F,44.94,N,2,Y,N,4.000000
High,Tindinyo,Kaptoi B,DAVID K. KOSGEI,TIN,17,0101,1687.000000,0.172617,34.920067,TIN170101,F,25.93,N,8,Y,N,4.000000
High,Tindinyo,Kaptoi B,DAVID K. KOSGEI,TIN,17,0101,1687.000000,0.172617,34.920067,TIN170101,F,9.92,N,8,Y,N,4.000000
High,Tindinyo,Kaptoi B,DAVID K. KOSGEI,TIN,17,0101,1687.000000,0.172617,34.920067,TIN170101,F,4.92,N,8,Y,N,4.000000
High,Tindinyo,Kaptoi B,DAVID K. KOSGEI,TIN,17,0101,1687.000000,0.172617,34.920067,TIN170101,F,4.92,N,8,Y,N,4.000000
High,Tindinyo,Kaptoi B,DAVID K. KOSGEI,TIN,17,0101,1687.000000,0.172617,34.920067,TIN170101,F,19.93,N,14,N,N,4.000000
High,Tindinyo,Mokoiywo,David sang,TIN,03,0084,1819.000000,0.172717,34.978967,TIN030084,F,52.88,Y,1,N,N,4.000000
High,Tindinyo,Mokoiywo,David sang,TIN,03,0084,1819.000000,0.172717,34.978967,TIN030084,F,5.76,N,8,N,N,4.000000
High,Tindinyo,Kapchumba,DAVID K. KOSGEI,TIN,20,0103,1725.000000,0.172750,34.931550,TIN200103,F,48.95,Y,1,N,N,4.000000
High,Tindinyo,Kapchumba,DAVID K. KOSGEI,TIN,20,0103,1725.000000,0.172750,34.931550,TIN200103,F,17.93,N,8,N,N,4.000000
High,Tindinyo,Kaptoi B,DAVID K. KOSGEI,TIN,17,0111,1669.000000,0.172800,34.918317,TIN170111,F,52.95,N,2,N,N,4.000000
High,Tindinyo,Kaptoi B,DAVID K. KOSGEI,TIN,17,0111,1669.000000,0.172800,34.918317,TIN170111,F,15.92,N,9,N,N,4.000000
High,Tindinyo,Kaptoi B,DAVID K. KOSGEI,TIN,17,0111,1669.000000,0.172800,34.918317,TIN170111,F,10.92,N,9,N,N,4.000000
High,Tindinyo,Mokoiywo,David sang,TIN,03,0080,1818.000000,0.172867,34.980350,TIN030080,F,25.53,N,2,Y,N,4.000000
High,Tindinyo,Mokoiywo,David sang,TIN,03,0080,1818.000000,0.172867,34.980350,TIN030080,F,2.01,N,8,Y,N,4.000000
High,Tindinyo,Kaptoi B,DAVID K. KOSGEI,TIN,17,0108,1680.000000,0.172883,34.919500,TIN170108,F,17.92,N,2,Y,N,4.000000
High,Tindinyo,Mokoiywo,David sang,TIN,03,0078,1823.000000,0.172917,34.979583,TIN030078,F,40.54,Y,1,N,N,4.000000
High,Tindinyo,Kaptoi B,DAVID K. KOSGEI,TIN,17,0105,1690.000000,0.172917,34.920700,TIN170105,F,64.96,N,2,Y,N,4.000000
High,Tindinyo,Emgit A,DAVID K. KOSGEI,TIN,18,0102,1714.000000,0.172917,34.926217,TIN180102,F,61.95,N,2,N,N,4.000000
High,Tindinyo,Emgit A,DAVID K. KOSGEI,TIN,18,0102,1714.000000,0.172917,34.926217,TIN180102,F,4.92,N,9,N,N,4.000000
High,Tindinyo,Emgit B,DAVID K. KOSGEI,TIN,19,0118,1703.000000,0.173100,34.925417,TIN190118,F,49.95,N,2,Y,N,4.000000
High,Tindinyo,Emgit B,DAVID K. KOSGEI,TIN,19,0118,1703.000000,0.173100,34.925417,TIN190118,F,13.92,N,8,N,N,4.000000
High,Tindinyo,Emgit A,DAVID K. KOSGEI,TIN,18,0103,1711.000000,0.173133,34.926050,TIN180103,F,67.96,Y,1,N,N,4.000000
High,Tindinyo,Emgit A,DAVID K. KOSGEI,TIN,18,0103,1711.000000,0.173133,34.926050,TIN180103,F,21.93,N,8,N,N,4.000000
High,Tindinyo,Emgit A,DAVID K. KOSGEI,TIN,18,0103,1711.000000,0.173133,34.926050,TIN180103,F,10.92,N,9,N,N,4.000000
High,Tindinyo,Emgit A,DAVID K. KOSGEI,TIN,18,0103,1711.000000,0.173133,34.926050,TIN180103,F,10.92,N,9,N,N,4.000000
High,Tindinyo,Emgit B,DAVID K. KOSGEI,TIN,19,0117,1705.000000,0.173133,34.925517,TIN190117,F,21.93,N,2,N,N,4.000000
High,Tindinyo,Emgit B,DAVID K. KOSGEI,TIN,19,0117,1705.000000,0.173133,34.925517,TIN190117,F,0.91,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0070,1820.000000,0.173383,34.979367,TIN030070,F,37.32,N,2,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0070,1820.000000,0.173383,34.979367,TIN030070,F,13.97,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0070,1820.000000,0.173383,34.979367,TIN030070,F,3.30,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,David sang,TIN,03,0082,1822.000000,0.173383,34.980217,TIN030082,F,42.54,N,2,N,N,4.000000
High,Tindinyo,Mokoiywo,David sang,TIN,03,0082,1822.000000,0.173383,34.980217,TIN030082,F,7.52,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,David sang,TIN,03,0082,1822.000000,0.173383,34.980217,TIN030082,F,12.10,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,David sang,TIN,03,0082,1822.000000,0.173383,34.980217,TIN030082,F,9.93,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0072,1825.000000,0.173500,34.979750,TIN030072,F,48.33,N,2,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0072,1825.000000,0.173500,34.979750,TIN030072,F,12.39,N,8,N,N,5.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0072,1825.000000,0.173500,34.979750,TIN030072,F,7.64,N,8,N,N,5.000000
High,Tindinyo,Kapchumba,DAVID K. KOSGEI,TIN,20,0101,1709.000000,0.173500,34.933983,TIN200101,F,32.94,Y,1,N,N,4.000000
High,Tindinyo,Kapchumba,DAVID K. KOSGEI,TIN,20,0101,1709.000000,0.173500,34.933983,TIN200101,F,7.92,N,8,N,N,4.000000
High,Tindinyo,Kapchumba,DAVID K. KOSGEI,TIN,20,0101,1709.000000,0.173500,34.933983,TIN200101,F,4.92,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0064,1827.000000,0.173600,34.978917,TIN030064,F,45.66,Y,1,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0064,1827.000000,0.173600,34.978917,TIN030064,F,16.31,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0066,1823.000000,0.173683,34.978350,TIN030066,F,26.65,N,2,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0056,1828.000000,0.173700,34.978617,TIN030056,F,58.00,N,2,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0056,1828.000000,0.173700,34.978617,TIN030056,F,7.72,N,9,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0056,1828.000000,0.173700,34.978617,TIN030056,F,3.13,N,9,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0062,1829.000000,0.173700,34.978950,TIN030062,F,20.23,N,2,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0062,1829.000000,0.173700,34.978950,TIN030062,F,5.30,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0060,1830.000000,0.173750,34.978900,TIN030060,F,32.40,N,2,Y,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0060,1830.000000,0.173750,34.978900,TIN030060,F,12.72,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0060,1830.000000,0.173750,34.978900,TIN030060,F,10.72,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0060,1830.000000,0.173750,34.978900,TIN030060,F,7.30,N,8,N,N,4.000000
High,Tindinyo,Kaptoi B,DAVID K. KOSGEI,TIN,17,0104,1662.000000,0.173750,34.918483,TIN170104,F,28.93,Y,2,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0048,1836.000000,0.173767,34.979683,TIN030048,F,21.39,N,2,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0048,1836.000000,0.173767,34.979683,TIN030048,F,3.22,N,8,N,N,5.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0048,1836.000000,0.173767,34.979683,TIN030048,F,0.55,N,8,N,N,5.000000
High,Tindinyo,Kapchumba,DAVID K. KOSGEI,TIN,20,0102,1717.000000,0.173817,34.931467,TIN200102,F,35.94,N,2,N,N,4.000000
High,Tindinyo,Kapchumba,DAVID K. KOSGEI,TIN,20,0102,1717.000000,0.173817,34.931467,TIN200102,F,12.92,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0058,1831.000000,0.173900,34.978783,TIN030058,F,22.06,N,2,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0058,1831.000000,0.173900,34.978783,TIN030058,F,2.30,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0160,1838.000000,0.173933,34.979967,TIN030160,F,55.67,N,2,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0160,1838.000000,0.173933,34.979967,TIN030160,F,16.48,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0160,1838.000000,0.173933,34.979967,TIN030160,F,12.05,N,9,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0034,1805.000000,0.173950,34.976000,TIN030034,F,28.57,N,2,Y,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0034,1805.000000,0.173950,34.976000,TIN030034,F,0.71,N,8,Y,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0050,1836.000000,0.174000,34.979500,TIN030050,F,42.91,N,2,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0050,1836.000000,0.174000,34.979500,TIN030050,F,21.31,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0050,1836.000000,0.174000,34.979500,TIN030050,F,20.65,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0050,1836.000000,0.174000,34.979500,TIN030050,F,15.39,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0052,1836.000000,0.174017,34.979317,TIN030052,F,26.23,N,2,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0052,1836.000000,0.174017,34.979317,TIN030052,F,6.05,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0068,1827.000000,0.174150,34.979317,TIN030068,F,30.15,N,2,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0068,1827.000000,0.174150,34.979317,TIN030068,F,8.97,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0068,1827.000000,0.174150,34.979317,TIN030068,F,7.30,N,8,N,N,4.000000
High,Tindinyo,Mokoiywo,DAVID K. SANG,TIN,03,0068,1827.000000,0.174150,34.979317,TIN030068,F,3.88,N,8,N,N,4.000000
High,Tindinyo,Emgit A,DAVID K. KOSGEI,TIN,18,0104,1701.000000,0.174233,34.926267,TIN180104,F,25.93,Y,1,Y,N,4.000000
High,Tindinyo,Emgit A,DAVID K. KOSGEI,TIN,18,0104,1701.000000,0.174233,34.926267,TIN180104,F,3.92,N,8,Y,N,4.000000
High,Tindinyo,Emgit A,DAVID K. KOSGEI,TIN,18,0107,1712.000000,0.174300,34.926533,TIN180107,F,27.93,Y,2,N,N,4.000000
